start_date,home_team,home_points,away_team,away_points
2021-09-25T23:00:00.000Z,Oklahoma State,31,Kansas State,20
2021-09-25T23:00:00.000Z,South Carolina,10,Kentucky,16
2021-09-25T23:00:00.000Z,Stephen F. Austin,61,Lincoln University (CA),13
2021-09-25T23:00:00.000Z,Tarleton State,40,New Mexico Highlands,21
2021-09-25T23:00:00.000Z,Lamar,0,Abilene Christian,56
2021-09-25T23:00:00.000Z,Michigan State,23,Nebraska,20
2021-09-25T23:00:00.000Z,Houston,28,Navy,20
2021-09-25T23:30:00.000Z,Oklahoma,16,West Virginia,13
2021-09-25T23:30:00.000Z,Ohio State,59,Akron,7
2021-09-25T23:30:00.000Z,Alabama,63,Southern Mississippi,14
2021-09-25T23:30:00.000Z,Georgia Tech,45,North Carolina,22
2021-09-26T00:00:00.000Z,West Texas A&M,13,Colorado Mines,21
2021-09-26T00:00:00.000Z,Tulane,21,UAB,28
2021-09-26T00:00:00.000Z,Mississippi College,28,West Alabama,31
2021-09-26T00:00:00.000Z,Midwestern State,31,Eastern New Mexico,24
2021-09-26T00:00:00.000Z,Texas A&M-Kingsville,10,Texas A&M-Commerce,35
2021-09-26T00:00:00.000Z,Air Force,31,Florida Atlantic,7
2021-09-26T00:00:00.000Z,Western New Mexico,19,University of Texas of the Permian Basin,27
2021-09-26T00:00:00.000Z,Pittsburg State,30,Emporia State,28
2021-09-26T00:00:00.000Z,New Mexico State,21,Hawai'i,41
2021-09-26T00:00:00.000Z,Western Kentucky,31,Indiana,33
2021-09-26T00:00:00.000Z,Missouri State,31,South Dakota,23
2021-09-26T00:00:00.000Z,Southern Utah,21,Eastern Washington,50
2021-09-26T00:00:00.000Z,Weber State,14,UC Davis,17
2021-09-26T00:00:00.000Z,Louisiana Monroe,29,Troy,16
2021-09-26T01:00:00.000Z,UTEP,20,New Mexico,13
2021-09-26T01:00:00.000Z,Simon Fraser,7,Western Oregon,24
2021-09-26T01:30:00.000Z,Washington,31,California,24
2021-09-26T02:15:00.000Z,BYU,35,South Florida,27
2021-09-26T02:30:00.000Z,USC,27,Oregon State,45
2021-09-26T02:30:00.000Z,Oregon,41,Arizona,19
2021-09-26T02:30:00.000Z,Arizona State,35,Colorado,13
2021-09-26T19:00:00.000Z,Mississippi Valley State,25,Southern,38
2021-09-30T23:00:00.000Z,Walsh,10,Ashland,35
2021-09-30T23:30:00.000Z,Miami,28,Virginia,30
2021-09-30T23:30:00.000Z,Prairie View,27,Arkansas-Pine Bluff,17
2021-10-01T23:00:00.000Z,Pennsylvania,7,Dartmouth,31
2021-10-01T23:00:00.000Z,Southern Connecticut State,23,American International,7
2021-10-01T23:30:00.000Z,Tulsa,10,Houston,45
2021-10-02T00:00:00.000Z,Maryland,14,Iowa,51
2021-10-02T01:00:00.000Z,Utah State,20,BYU,34
2021-10-02T16:00:00.000Z,Rhode Island,27,Stony Brook,20
2021-10-02T16:00:00.000Z,Missouri,24,Tennessee,62
2021-10-02T16:00:00.000Z,Morgan State,14,St Francis (PA),27
2021-10-02T16:00:00.000Z,Georgia Tech,21,Pittsburgh,52
2021-10-02T16:00:00.000Z,Illinois,24,Charlotte,14
2021-10-02T16:00:00.000Z,Lehigh,0,Yale,34
2021-10-02T16:00:00.000Z,Georgia,37,Arkansas,0
2021-10-02T16:00:00.000Z,Butler,3,Drake,6
2021-10-02T16:00:00.000Z,Pace,14,New Haven,28
2021-10-02T16:00:00.000Z,UMass,7,Toledo,45
2021-10-02T16:00:00.000Z,TCU,27,Texas,32
2021-10-02T16:00:00.000Z,Wisconsin,17,Michigan,38
2021-10-02T16:00:00.000Z,Temple,34,Memphis,31
2021-10-02T16:00:00.000Z,Buffalo,17,Western Michigan,24
2021-10-02T16:00:00.000Z,Purdue,13,Minnesota,20
2021-10-02T16:00:00.000Z,North Carolina,38,Duke,7
2021-10-02T16:00:00.000Z,Charleston (WV),38,Notre Dame College,28
2021-10-02T16:00:00.000Z,Millersville,31,Lock Haven,29
2021-10-02T16:00:00.000Z,Shepherd,59,Shippensburg,27
2021-10-02T16:05:00.000Z,Kutztown,21,East Stroudsburg,14
2021-10-02T16:30:00.000Z,Wake Forest,37,Louisville,34
2021-10-02T16:30:00.000Z,Georgetown,21,Colgate,28
2021-10-02T17:00:00.000Z,Central State,34,Allen,46
2021-10-02T17:00:00.000Z,Minnesota St-Moorhead,21,Minnesota-Duluth,26
2021-10-02T17:00:00.000Z,Stetson,28,Davidson,35
2021-10-02T17:00:00.000Z,Merrimack,14,Duquesne,37
2021-10-02T17:00:00.000Z,McNeese,35,Southeastern Louisiana,38
2021-10-02T17:00:00.000Z,Valparaiso,24,Marist,27
2021-10-02T17:00:00.000Z,Princeton,24,Columbia,7
2021-10-02T17:00:00.000Z,North Carolina A&T,41,Robert Morris,14
2021-10-02T17:00:00.000Z,Monmouth,54,Gardner-Webb,17
2021-10-02T17:00:00.000Z,Howard,22,Sacred Heart,17
2021-10-02T17:00:00.000Z,Mars Hill,28,Newberry,22
2021-10-02T17:00:00.000Z,Franklin Pierce,28,Assumption,35
2021-10-02T17:00:00.000Z,Frostburg State,51,UNC Pembroke,21
2021-10-02T17:00:00.000Z,West Liberty,20,Glenville State,19
2021-10-02T17:00:00.000Z,Northwood (MI),25,Ferris State,67
2021-10-02T17:00:00.000Z,Michigan Tech,31,Davenport,7
2021-10-02T17:00:00.000Z,Kentucky Wesleyan,30,Ohio Dominican,32
2021-10-02T17:00:00.000Z,Virginia Union,7,Shaw,27
2021-10-02T17:00:00.000Z,Kentucky State,17,Savannah State,21
2021-10-02T17:00:00.000Z,Ouachita Baptist,64,Northwestern Oklahoma State,17
2021-10-02T17:30:00.000Z,Chattanooga,45,Western Carolina,17
2021-10-02T17:30:00.000Z,Holy Cross,13,Harvard,38
2021-10-02T17:30:00.000Z,South Carolina State,42,Bethune-Cookman,35
2021-10-02T18:00:00.000Z,Barton College,31,Carson-Newman,17
2021-10-02T18:00:00.000Z,Bowie State,44,Johnson C Smith,7
2021-10-02T18:00:00.000Z,Colorado Mines,20,Western State,14
2021-10-02T18:00:00.000Z,Emporia State,35,Washburn,30
2021-10-02T18:00:00.000Z,Hampton,44,Norfolk State,47
2021-10-02T18:00:00.000Z,Richmond,7,Elon,20
2021-10-02T18:00:00.000Z,Illinois State,20,Missouri State,41
2021-10-02T18:00:00.000Z,Morehead State,45,Dayton,38
2021-10-02T18:00:00.000Z,Erskine,59,Virginia Lynchburg,13
2021-10-02T18:00:00.000Z,Wheeling Jesuit,38,WV Wesleyan,0
2021-10-02T18:00:00.000Z,Fairmont State,31,Concord,27
2021-10-02T18:00:00.000Z,UVA-Wise,35,Lenoir-Rhyne,28
2021-10-02T18:00:00.000Z,Southern Nazarene,41,Arkansas Tech,51
2021-10-02T18:00:00.000Z,Quincy,31,Missouri S&T,28
2021-10-02T18:00:00.000Z,Southwest Baptist,10,Indianapolis,77
2021-10-02T18:00:00.000Z,Saginaw Valley,17,Grand Valley State,49
2021-10-02T18:00:00.000Z,Wayne State (NE),38,Winona State,21
2021-10-02T18:00:00.000Z,Benedict College,14,Fort Valley State,24
2021-10-02T18:00:00.000Z,Tuskegee,21,Clark Atlanta,0
2021-10-02T18:00:00.000Z,Morehouse,13,Edward Waters,37
2021-10-02T18:00:00.000Z,Sioux Falls,28,Augustana (SD),26
2021-10-02T18:00:00.000Z,West Chester,21,Bloomsburg,20
2021-10-02T18:00:00.000Z,Indiana (PA),28,Gannon,23
2021-10-02T18:00:00.000Z,Fort Lewis,17,Black Hills State,45
2021-10-02T18:00:00.000Z,New Mexico Highlands,16,Chadron State,46
2021-10-02T18:00:00.000Z,Georgia State,16,Appalachian State,45
2021-10-02T18:00:00.000Z,The Citadel,35,VMI,24
2021-10-02T18:00:00.000Z,Colorado,14,USC,37
2021-10-02T18:30:00.000Z,Notre Dame,13,Cincinnati,24
2021-10-02T18:30:00.000Z,Tennessee Tech,28,Southeast Missouri State,17
2021-10-02T18:30:00.000Z,Northern Illinois,27,Eastern Michigan,20
2021-10-02T18:30:00.000Z,Coastal Carolina,59,Louisiana Monroe,6
2021-10-02T18:30:00.000Z,Elizabeth City State,19,Livingstone,13
2021-10-02T19:00:00.000Z,Oklahoma Baptist,7,Harding,31
2021-10-02T19:00:00.000Z,Arkansas-Monticello,18,Southwestern Oklahoma,16
2021-10-02T19:00:00.000Z,Eastern Kentucky,20,Tarleton State,3
2021-10-02T19:00:00.000Z,Kennesaw State,31,Jacksonville State,6
2021-10-02T19:00:00.000Z,East Central,38,Southern Arkansas,17
2021-10-02T19:00:00.000Z,North Greenville,21,Mississippi College,42
2021-10-02T19:00:00.000Z,Missouri Southern State,16,Pittsburg State,20
2021-10-02T19:00:00.000Z,Southeastern Oklahoma,24,Henderson State,27
2021-10-02T19:00:00.000Z,Lake Erie College,10,Findlay,37
2021-10-02T19:00:00.000Z,Bemidji State,49,Minot State,35
2021-10-02T19:00:00.000Z,California (PA),37,Mercyhurst,0
2021-10-02T19:00:00.000Z,Grambling,37,Alabama A&M,28
2021-10-02T19:00:00.000Z,North Dakota,10,North Dakota State,16
2021-10-02T19:00:00.000Z,South Dakota,38,Indiana State,10
2021-10-02T19:00:00.000Z,Delaware,20,Albany,15
2021-10-02T19:00:00.000Z,Montana State,40,Northern Colorado,7
2021-10-02T19:00:00.000Z,Central Oklahoma,69,Lincoln (MO),28
2021-10-02T19:00:00.000Z,Northeastern State,10,Central Missouri State,41
2021-10-02T19:00:00.000Z,Minnesota State,58,Concordia-St. Paul,10
2021-10-02T19:00:00.000Z,Lane,71,Texas College,0
2021-10-02T19:00:00.000Z,Northern State,42,University of Mary,49
2021-10-02T19:00:00.000Z,Adams State,42,South Dakota Mines,45
2021-10-02T19:30:00.000Z,Rutgers,13,Ohio State,52
2021-10-02T19:30:00.000Z,Boise State,31,Nevada,41
2021-10-02T19:30:00.000Z,Stanford,31,Oregon,24
2021-10-02T19:30:00.000Z,East Carolina,52,Tulane,29
2021-10-02T19:30:00.000Z,Navy,34,UCF,30
2021-10-02T19:30:00.000Z,West Virginia,20,Texas Tech,23
2021-10-02T19:30:00.000Z,Akron,17,Ohio,34
2021-10-02T19:30:00.000Z,Miami (OH),28,Central Michigan,17
2021-10-02T19:30:00.000Z,Florida State,33,Syracuse,30
2021-10-02T19:30:00.000Z,Kansas State,31,Oklahoma,37
2021-10-02T19:30:00.000Z,Kent State,27,Bowling Green,20
2021-10-02T19:30:00.000Z,St. Anselm,21,Bentley,34
2021-10-02T19:30:00.000Z,New Hampshire,21,James Madison,23
2021-10-02T19:30:00.000Z,Bucknell,21,Cornell,10
2021-10-02T19:30:00.000Z,East Tennessee State,27,Wofford,21
2021-10-02T19:30:00.000Z,Lafayette,41,Fordham,42
2021-10-02T19:30:00.000Z,Florida Atlantic,58,Florida International,21
2021-10-02T19:30:00.000Z,South Carolina,23,Troy,14
2021-10-02T19:30:00.000Z,Alabama,42,Ole Miss,21
2021-10-02T20:00:00.000Z,Georgia Southern,59,Arkansas State,33
2021-10-02T20:00:00.000Z,Northern Michigan,26,Wayne State (MI),19
2021-10-02T20:00:00.000Z,Seton Hill College,7,Edinboro,17
2021-10-02T20:00:00.000Z,Tiffin,21,Hillsdale,24
2021-10-02T20:00:00.000Z,Colorado State-Pueblo,19,Colorado Mesa,13
2021-10-02T20:00:00.000Z,Upper Iowa,14,Southwest Minnesota State,20
2021-10-02T20:00:00.000Z,Northern Arizona,48,Idaho State,17
2021-10-02T20:00:00.000Z,Mississippi Valley State,17,North Carolina Central,16
2021-10-02T20:00:00.000Z,Western Illinois,30,Southern Illinois,31
2021-10-02T20:00:00.000Z,Nicholls,48,Houston Baptist,17
2021-10-02T20:00:00.000Z,San Diego,27,St. Thomas (MN),24
2021-10-02T20:00:00.000Z,Bryant,36,Brown,29
2021-10-02T20:00:00.000Z,SMU,41,South Florida,17
2021-10-02T20:05:00.000Z,Western Oregon,41,West Texas A&M,38
2021-10-02T21:00:00.000Z,Stephen F. Austin,20,Sam Houston State,21
2021-10-02T21:00:00.000Z,Ball State,28,Army,16
2021-10-02T21:00:00.000Z,Wagner,27,Delaware State,33
2021-10-02T21:00:00.000Z,Murray State,22,Eastern Illinois,6
2021-10-02T21:00:00.000Z,Northern Iowa,34,Youngstown State,7
2021-10-02T21:30:00.000Z,California,6,Washington State,21
2021-10-02T22:00:00.000Z,NC State,34,Louisiana Tech,27
2021-10-02T22:00:00.000Z,Chowan,73,Winston-Salem,7
2021-10-02T22:00:00.000Z,West Georgia,20,West Alabama,38
2021-10-02T22:00:00.000Z,Slippery Rock,75,Clarion,0
2021-10-02T22:00:00.000Z,Wingate,43,Tusculum,35
2021-10-02T22:00:00.000Z,Florida A&M,28,Alabama State,0
2021-10-02T22:00:00.000Z,Mercer,45,Samford,42
2021-10-02T22:00:00.000Z,Virginia State,33,St. Augustine's,9
2021-10-02T22:00:00.000Z,UT San Antonio,24,UNLV,17
2021-10-02T22:00:00.000Z,Kentucky,20,Florida,13
2021-10-02T22:30:00.000Z,Rice,24,Southern Mississippi,19
2021-10-02T22:30:00.000Z,New Mexico,10,Air Force,38
2021-10-02T23:00:00.000Z,Oklahoma State,24,Baylor,14
2021-10-02T23:00:00.000Z,Fayetteville State,46,Lincoln (PA),9
2021-10-02T23:00:00.000Z,WV State,45,Alderson-Broaddus,13
2021-10-02T23:00:00.000Z,Missouri Western,7,Northwest Missouri State,30
2021-10-02T23:00:00.000Z,Texas A&M-Commerce,72,UFTL,6
2021-10-02T23:00:00.000Z,Angelo State,62,Western New Mexico,3
2021-10-02T23:00:00.000Z,Delta State,33,West Florida,39
2021-10-02T23:00:00.000Z,Valdosta State,49,Shorter,13
2021-10-02T23:00:00.000Z,Miles,3,Albany State (GA),31
2021-10-02T23:00:00.000Z,Truman State,21,Lindenwood,31
2021-10-02T23:00:00.000Z,Iowa State,59,Kansas,7
2021-10-02T23:00:00.000Z,Texas A&M,22,Mississippi State,26
2021-10-02T23:00:00.000Z,North Alabama,31,Campbell,48
2021-10-02T23:00:00.000Z,Northwestern State,27,Incarnate Word,38
2021-10-02T23:00:00.000Z,Middle Tennessee,34,Marshall,28
2021-10-02T23:00:00.000Z,UAB,12,Liberty,36
2021-10-02T23:00:00.000Z,Abilene Christian,21,Central Arkansas,42
2021-10-02T23:00:00.000Z,South Dakota State,55,Utah Tech,7
2021-10-02T23:30:00.000Z,Vanderbilt,30,Connecticut,28
2021-10-02T23:30:00.000Z,Michigan State,48,Western Kentucky,31
2021-10-02T23:30:00.000Z,Nebraska,56,Northwestern,7
2021-10-02T23:30:00.000Z,Clemson,19,Boston College,13
2021-10-02T23:30:00.000Z,Penn State,24,Indiana,0
2021-10-03T00:00:00.000Z,Eastern New Mexico,52,Lincoln University (CA),6
2021-10-03T00:00:00.000Z,Fort Hays State,42,Nebraska-Kearney,35
2021-10-03T00:00:00.000Z,South Alabama,18,Louisiana,20
2021-10-03T00:00:00.000Z,Austin Peay,22,Tennessee State,24
2021-10-03T00:00:00.000Z,Southern Utah,13,Portland State,20
2021-10-03T00:30:00.000Z,Cal Poly,7,Weber State,38
2021-10-03T01:00:00.000Z,UTEP,28,Old Dominion,21
2021-10-03T01:00:00.000Z,Central Washington,30,Midwestern State,20
2021-10-03T01:00:00.000Z,LSU,19,Auburn,24
2021-10-03T01:00:00.000Z,Oregon State,27,Washington,24
2021-10-03T02:00:00.000Z,UC Davis,27,Idaho,20
2021-10-03T02:30:00.000Z,San José State,37,New Mexico State,31
2021-10-03T02:30:00.000Z,UCLA,23,Arizona State,42
2021-10-03T02:30:00.000Z,Eastern Washington,34,Montana,28
2021-10-03T03:00:00.000Z,Hawai'i,27,Fresno State,24
2021-10-07T23:30:00.000Z,Arkansas State,20,Coastal Carolina,52
2021-10-07T23:30:00.000Z,Tulane,22,Houston,40
2021-10-08T00:00:00.000Z,Northeastern State,9,Central Oklahoma,49
2021-10-08T23:00:00.000Z,Assumption,26,Southern Connecticut State,0
2021-10-08T23:00:00.000Z,Cincinnati,52,Temple,3
2021-10-08T23:00:00.000Z,Florida International,33,Charlotte,45
2021-10-09T00:00:00.000Z,Howard,27,Morgan State,0
2021-10-09T02:30:00.000Z,Arizona State,28,Stanford,10
2021-10-09T16:00:00.000Z,Duquesne,39,Bryant,34
2021-10-09T16:00:00.000Z,Marist,34,Stetson,3
2021-10-09T16:00:00.000Z,Butler,21,San Diego,52
2021-10-09T16:00:00.000Z,Maine,23,Elon,33
2021-10-09T16:00:00.000Z,Ohio State,66,Maryland,17
2021-10-09T16:00:00.000Z,Florida,42,Vanderbilt,0
2021-10-09T16:00:00.000Z,Tennessee,45,South Carolina,20
2021-10-09T16:00:00.000Z,Toledo,20,Northern Illinois,22
2021-10-09T16:00:00.000Z,Bowling Green,20,Akron,35
2021-10-09T16:00:00.000Z,Rutgers,13,Michigan State,31
2021-10-09T16:00:00.000Z,Texas,48,Oklahoma,55
2021-10-09T16:00:00.000Z,American International,0,Stonehill,25
2021-10-09T16:00:00.000Z,Baylor,45,West Virginia,20
2021-10-09T16:00:00.000Z,Davenport,18,Northern Michigan,13
2021-10-09T16:00:00.000Z,Gannon,17,California (PA),38
2021-10-09T16:00:00.000Z,UNC Pembroke,34,Wheeling Jesuit,28
2021-10-09T16:00:00.000Z,Ole Miss,52,Arkansas,51
2021-10-09T16:00:00.000Z,UVA-Wise,14,Newberry,37
2021-10-09T16:00:00.000Z,Notre Dame College,23,Frostburg State,21
2021-10-09T16:00:00.000Z,Mercyhurst,17,Seton Hill College,19
2021-10-09T16:30:00.000Z,Lafayette,27,Bucknell,0
2021-10-09T16:30:00.000Z,Brown,31,Colgate,10
2021-10-09T16:30:00.000Z,Duke,27,Georgia Tech,31
2021-10-09T17:00:00.000Z,Monmouth,28,Princeton,31
2021-10-09T17:00:00.000Z,New Haven,56,St. Anselm,7
2021-10-09T17:00:00.000Z,Shippensburg,34,West Chester,18
2021-10-09T17:00:00.000Z,Shorter,7,West Alabama,44
2021-10-09T17:00:00.000Z,Lock Haven,21,Shepherd,75
2021-10-09T17:00:00.000Z,Concordia-St. Paul,14,Bemidji State,42
2021-10-09T17:00:00.000Z,Shaw,12,Fayetteville State,15
2021-10-09T17:00:00.000Z,Glenville State,9,Charleston (WV),20
2021-10-09T17:00:00.000Z,Catawba,33,Carson-Newman,27
2021-10-09T17:00:00.000Z,Lenoir-Rhyne,38,Tusculum,31
2021-10-09T17:00:00.000Z,St Francis (PA),55,Long Island University,10
2021-10-09T17:00:00.000Z,Fordham,56,Wagner,7
2021-10-09T17:00:00.000Z,Johnson C Smith,12,Winston-Salem,26
2021-10-09T17:00:00.000Z,Rhode Island,22,Delaware,15
2021-10-09T17:00:00.000Z,Central Connecticut,20,Columbia,22
2021-10-09T17:00:00.000Z,Harvard,24,Cornell,10
2021-10-09T17:00:00.000Z,Pennsylvania,20,Lehigh,0
2021-10-09T17:00:00.000Z,Indiana State,37,Western Illinois,27
2021-10-09T17:00:00.000Z,Drake,10,Dayton,28
2021-10-09T17:00:00.000Z,Presbyterian College,30,Morehead State,38
2021-10-09T17:00:00.000Z,Nicholls,48,Southeastern Louisiana,58
2021-10-09T17:00:00.000Z,Chowan,3,Bowie State,14
2021-10-09T17:00:00.000Z,Virginia Union,32,Lincoln (PA),0
2021-10-09T17:00:00.000Z,Bentley,26,Pace,0
2021-10-09T17:00:00.000Z,Concord,20,West Liberty,16
2021-10-09T17:00:00.000Z,Bluefield,23,UFTL,9
2021-10-09T17:00:00.000Z,Limestone,17,Wingate,35
2021-10-09T17:00:00.000Z,North Carolina A&T,38,North Alabama,34
2021-10-09T17:30:00.000Z,WV Wesleyan,3,WV State,38
2021-10-09T17:30:00.000Z,Mars Hill,40,Barton College,32
2021-10-09T17:30:00.000Z,Livingstone,21,St. Augustine's,7
2021-10-09T17:30:00.000Z,Dartmouth,24,Yale,17
2021-10-09T17:30:00.000Z,Wofford,20,Furman,42
2021-10-09T17:30:00.000Z,VMI,37,Chattanooga,34
2021-10-09T18:00:00.000Z,Youngstown State,41,Missouri State,33
2021-10-09T18:00:00.000Z,Delaware State,56,Virginia Lynchburg,6
2021-10-09T18:00:00.000Z,James Madison,27,Villanova,28
2021-10-09T18:00:00.000Z,Marshall,20,Old Dominion,13
2021-10-09T18:00:00.000Z,Hampton,15,Kennesaw State,34
2021-10-09T18:00:00.000Z,North Carolina Central,16,Tennessee Tech,27
2021-10-09T18:00:00.000Z,Sacred Heart,20,Merrimack,10
2021-10-09T18:00:00.000Z,St. Thomas (MN),20,Valparaiso,13
2021-10-09T18:00:00.000Z,North Dakota State,34,Northern Iowa,20
2021-10-09T18:00:00.000Z,Edinboro,13,Slippery Rock,49
2021-10-09T18:00:00.000Z,Fairmont State,44,Alderson-Broaddus,10
2021-10-09T18:00:00.000Z,Hillsdale,20,Walsh,3
2021-10-09T18:00:00.000Z,Washburn,23,Fort Hays State,20
2021-10-09T18:00:00.000Z,Minnesota State,24,Wayne State (NE),35
2021-10-09T18:00:00.000Z,Missouri S&T,21,Truman State,38
2021-10-09T18:00:00.000Z,Albany State (GA),30,Edward Waters,0
2021-10-09T18:00:00.000Z,Clark Atlanta,21,Allen,12
2021-10-09T18:00:00.000Z,Fort Valley State,35,Central State,14
2021-10-09T18:00:00.000Z,Lindenwood,33,Quincy,28
2021-10-09T18:00:00.000Z,Kentucky State,49,Lane,14
2021-10-09T18:00:00.000Z,Augustana (SD),37,Upper Iowa,20
2021-10-09T18:00:00.000Z,Bloomsburg,7,Kutztown,34
2021-10-09T18:00:00.000Z,Clarion,21,Indiana (PA),58
2021-10-09T18:00:00.000Z,South Dakota Mines,42,Fort Lewis,7
2021-10-09T18:00:00.000Z,Central Missouri State,45,Emporia State,38
2021-10-09T18:05:00.000Z,East Stroudsburg,27,Millersville,7
2021-10-09T18:30:00.000Z,Northwest Missouri State,20,Pittsburg State,19
2021-10-09T19:00:00.000Z,Montana,31,Utah Tech,14
2021-10-09T19:00:00.000Z,Minot State,17,Minnesota St-Moorhead,29
2021-10-09T19:00:00.000Z,Mississippi College,21,West Georgia,40
2021-10-09T19:00:00.000Z,Southwestern Oklahoma,10,Ouachita Baptist,30
2021-10-09T19:00:00.000Z,Harding,49,Southern Nazarene,10
2021-10-09T19:00:00.000Z,Henderson State,59,East Central,24
2021-10-09T19:00:00.000Z,Arkansas Tech,38,Oklahoma Baptist,35
2021-10-09T19:00:00.000Z,Western State,45,New Mexico Highlands,38
2021-10-09T19:00:00.000Z,Lake Erie College,17,Tiffin,35
2021-10-09T19:00:00.000Z,Nebraska-Kearney,35,Missouri Western,14
2021-10-09T19:00:00.000Z,Lincoln (MO),32,Missouri Southern State,52
2021-10-09T19:00:00.000Z,Chadron State,17,Colorado State-Pueblo,42
2021-10-09T19:00:00.000Z,Black Hills State,20,Colorado Mines,41
2021-10-09T19:00:00.000Z,University of Mary,27,Minnesota-Duluth,31
2021-10-09T19:00:00.000Z,Winona State,49,Northern State,52
2021-10-09T19:00:00.000Z,Alabama A&M,15,Jackson State,61
2021-10-09T19:00:00.000Z,Alcorn State,24,Grambling,20
2021-10-09T19:00:00.000Z,Alabama State,35,Arkansas-Pine Bluff,15
2021-10-09T19:00:00.000Z,UT Martin,48,Murray State,24
2021-10-09T19:00:00.000Z,South Dakota State,41,Southern Illinois,42
2021-10-09T19:00:00.000Z,South Dakota,20,North Dakota,13
2021-10-09T19:00:00.000Z,Robert Morris,31,Charleston Southern,24
2021-10-09T19:00:00.000Z,Idaho State,27,UC Davis,17
2021-10-09T19:00:00.000Z,Northern Colorado,17,Eastern Washington,63
2021-10-09T19:00:00.000Z,Sam Houston State,41,Lamar,7
2021-10-09T19:00:00.000Z,Louisville,33,Virginia,34
2021-10-09T19:30:00.000Z,Colorado State,32,San José State,14
2021-10-09T19:30:00.000Z,UAB,31,Florida Atlantic,14
2021-10-09T19:30:00.000Z,Eastern Michigan,13,Miami (OH),12
2021-10-09T19:30:00.000Z,Auburn,10,Georgia,34
2021-10-09T19:30:00.000Z,Syracuse,37,Wake Forest,40
2021-10-09T19:30:00.000Z,Navy,24,SMU,31
2021-10-09T19:30:00.000Z,North Carolina,25,Florida State,35
2021-10-09T19:30:00.000Z,Illinois,0,Wisconsin,24
2021-10-09T19:30:00.000Z,BYU,17,Boise State,26
2021-10-09T19:30:00.000Z,Ohio,27,Central Michigan,30
2021-10-09T19:30:00.000Z,Liberty,41,Middle Tennessee,13
2021-10-09T19:30:00.000Z,UMass,27,Connecticut,13
2021-10-09T19:30:00.000Z,Western Michigan,20,Ball State,45
2021-10-09T19:30:00.000Z,Southern Arkansas,24,Southeastern Oklahoma,38
2021-10-09T19:30:00.000Z,Western Carolina,24,Mercer,34
2021-10-09T19:30:00.000Z,William & Mary,31,Albany,24
2021-10-09T20:00:00.000Z,Findlay,31,Kentucky Wesleyan,19
2021-10-09T20:00:00.000Z,William Jewell College,10,Southwest Baptist,55
2021-10-09T20:00:00.000Z,Jacksonville State,28,Stephen F. Austin,24
2021-10-09T20:00:00.000Z,Bethune-Cookman,14,Mississippi Valley State,20
2021-10-09T20:00:00.000Z,Austin Peay,14,Southeast Missouri State,30
2021-10-09T20:00:00.000Z,Towson,21,Stony Brook,14
2021-10-09T20:00:00.000Z,Montana State,45,Cal Poly,7
2021-10-09T20:00:00.000Z,Missouri,48,North Texas,35
2021-10-09T20:00:00.000Z,Iowa,23,Penn State,20
2021-10-09T20:00:00.000Z,Washington State,31,Oregon State,24
2021-10-09T20:05:00.000Z,Western Oregon,14,Central Washington,45
2021-10-09T20:30:00.000Z,East Tennessee State,48,The Citadel,21
2021-10-09T21:00:00.000Z,Northwestern Oklahoma State,23,Arkansas-Monticello,42
2021-10-09T21:00:00.000Z,Idaho,42,Portland State,35
2021-10-09T21:00:00.000Z,Southern,31,Texas Southern,35
2021-10-09T21:00:00.000Z,Texas A&M-Commerce,17,Saginaw Valley,20
2021-10-09T21:00:00.000Z,Miles,21,Benedict College,24
2021-10-09T22:00:00.000Z,Virginia State,35,Elizabeth City State,7
2021-10-09T22:00:00.000Z,UCF,20,East Carolina,16
2021-10-09T22:00:00.000Z,Indianapolis,57,McKendree,28
2021-10-09T22:00:00.000Z,Savannah State,39,Erskine,6
2021-10-09T22:00:00.000Z,Wayne State (MI),27,Michigan Tech,30
2021-10-09T22:00:00.000Z,Southwest Minnesota State,7,Sioux Falls,35
2021-10-09T22:00:00.000Z,Gardner-Webb,28,Campbell,42
2021-10-09T22:00:00.000Z,Florida A&M,30,South Carolina State,7
2021-10-09T22:00:00.000Z,Eastern Kentucky,30,Abilene Christian,15
2021-10-09T23:00:00.000Z,Houston Baptist,17,Northwestern State,21
2021-10-09T23:00:00.000Z,Western Kentucky,46,UT San Antonio,52
2021-10-09T23:00:00.000Z,Southern Mississippi,13,UTEP,26
2021-10-09T23:00:00.000Z,Air Force,24,Wyoming,14
2021-10-09T23:00:00.000Z,Texas State,33,South Alabama,31
2021-10-09T23:00:00.000Z,Kent State,48,Buffalo,38
2021-10-09T23:00:00.000Z,Troy,27,Georgia Southern,24
2021-10-09T23:00:00.000Z,University of Texas of the Permian Basin,75,Lincoln University (CA),0
2021-10-09T23:00:00.000Z,North Greenville,10,West Florida,52
2021-10-09T23:00:00.000Z,Valdosta State,55,Delta State,0
2021-10-09T23:00:00.000Z,Grand Valley State,70,Northwood (MI),9
2021-10-09T23:00:00.000Z,Ashland,24,Ohio Dominican,34
2021-10-09T23:00:00.000Z,Texas Tech,31,TCU,52
2021-10-09T23:30:00.000Z,Virginia Tech,29,Notre Dame,32
2021-10-09T23:30:00.000Z,Nebraska,29,Michigan,32
2021-10-09T23:30:00.000Z,Kentucky,42,LSU,21
2021-10-10T00:00:00.000Z,Louisiana Monroe,21,Georgia State,55
