start_date,home_team,home_points,away_team,away_points
2022-10-08T19:00:00.000Z,Southern Nazarene,,Harding,
2022-10-08T19:00:00.000Z,East Central,,Henderson State,
2022-10-08T19:00:00.000Z,Southeastern Oklahoma,,Southern Arkansas,
2022-10-08T19:00:00.000Z,Truman State,,Missouri S&T,
2022-10-08T19:00:00.000Z,Wisconsin-Stevens Point,,Wisconsin-Platteville,
2022-10-08T19:00:00.000Z,Lake Forest,,Illinois College,
2022-10-08T19:00:00.000Z,Eastern Illinois,,Northwestern State,
2022-10-08T19:00:00.000Z,Missouri State,,Southern Illinois,
2022-10-08T19:00:00.000Z,Sam Houston State,,Abilene Christian,
2022-10-08T19:00:00.000Z,South Dakota State,,South Dakota,
2022-10-08T19:00:00.000Z,Lane,,Kentucky State,
2022-10-08T19:30:00.000Z,Central Michigan,,Ball State,
2022-10-08T19:30:00.000Z,New Hampshire,,Stony Brook,
2022-10-08T19:30:00.000Z,Navy,,Tulsa,
2022-10-08T19:30:00.000Z,UMass,,Liberty,
2022-10-08T19:30:00.000Z,Ferrum,,Hampden-Sydney,
2022-10-08T19:30:00.000Z,UAB,,Middle Tennessee,
2022-10-08T19:30:00.000Z,Northern Illinois,,Toledo,
2022-10-08T19:30:00.000Z,Miami (OH),,Kent State,
2022-10-08T19:30:00.000Z,Northern State,,Winona State,
2022-10-08T19:30:00.000Z,William & Mary,,Delaware,
2022-10-08T20:00:00.000Z,Pacific Lutheran,,Lewis & Clark,
2022-10-08T20:00:00.000Z,Virginia State,,Bowie State,
2022-10-08T20:00:00.000Z,Hillsdale,,Tiffin,
2022-10-08T20:00:00.000Z,Erskine,,Mars Hill,
2022-10-08T20:00:00.000Z,Upper Iowa,,Augustana (SD),
2022-10-08T20:00:00.000Z,Seton Hill College,,Clarion,
2022-10-08T20:00:00.000Z,Newberry,,Barton College,
2022-10-08T20:00:00.000Z,Campbell,,Charleston Southern,
2022-10-08T20:00:00.000Z,Montana State,,Idaho State,
2022-10-08T20:00:00.000Z,Northern Arizona,,Cal Poly,
2022-10-08T20:00:00.000Z,Averett,,Randolph-Macon,
2022-10-08T20:00:00.000Z,Claremont,,Chapman,
2022-10-08T20:00:00.000Z,Puget Sound,,Pacific (OR),
2022-10-08T20:00:00.000Z,Holy Cross,,Bucknell,
2022-10-08T20:00:00.000Z,Mercer,,Western Carolina,
2022-10-08T21:00:00.000Z,Southeastern Louisiana,,Texas A&M-Commerce,
2022-10-08T21:00:00.000Z,Utah Tech,,Lamar,
2022-10-08T21:00:00.000Z,Prairie View,,Southern,
2022-10-08T21:00:00.000Z,Central Arkansas,,Lindenwood,
2022-10-08T21:00:00.000Z,Southeastern Louisiana,,Texas A&M-Commerce,
2022-10-08T21:00:00.000Z,Adrian,,Trine,
2022-10-08T21:00:00.000Z,Northern Iowa,,Illinois State,
2022-10-08T21:00:00.000Z,Missouri Western,,Nebraska-Kearney,
2022-10-08T21:00:00.000Z,Portland State,,Lincoln University (CA),
2022-10-08T22:00:00.000Z,Tennessee State,,Bethune-Cookman,
2022-10-08T22:00:00.000Z,Allen,,Clark Atlanta,
2022-10-08T22:00:00.000Z,UT San Antonio,,Western Kentucky,
2022-10-08T22:00:00.000Z,Edward Waters,,Albany State (GA),
2022-10-08T22:00:00.000Z,West Georgia,,West Florida,
2022-10-08T22:00:00.000Z,UFTL,,Bluefield,
2022-10-08T22:00:00.000Z,Slippery Rock,,Mercyhurst,
2022-10-08T22:00:00.000Z,Wingate,,Catawba,
2022-10-08T22:00:00.000Z,Kennesaw State,,North Alabama,
2022-10-08T22:00:00.000Z,Youngstown State,,North Dakota,
2022-10-08T23:00:00.000Z,Valdosta State,,West Alabama,
2022-10-08T23:00:00.000Z,Oklahoma Baptist,,Arkansas Tech,
2022-10-08T23:00:00.000Z,Houston Baptist,,Nicholls,
2022-10-08T23:00:00.000Z,Stephen F. Austin,,Abilene Christian,
2022-10-08T23:00:00.000Z,Houston Baptist,,Nicholls,
2022-10-08T23:00:00.000Z,New Mexico,,Wyoming,
2022-10-08T23:00:00.000Z,Troy,,Southern Mississippi,
2022-10-08T23:00:00.000Z,Angelo State,,Eastern New Mexico,
2022-10-08T23:00:00.000Z,Arkansas State,,James Madison,
2022-10-08T23:00:00.000Z,Florida International,,Connecticut,
2022-10-08T23:00:00.000Z,Texas State,,Appalachian State,
2022-10-08T23:00:00.000Z,Mississippi Valley State,,Alcorn State,
2022-10-08T23:00:00.000Z,Berry College,,Rhodes,
2022-10-08T23:00:00.000Z,Louisiana Tech,,UTEP,
2022-10-08T23:30:00.000Z,BYU,,Notre Dame,
2022-10-09T00:00:00.000Z,Louisiana Monroe,,Coastal Carolina,
2022-10-09T00:00:00.000Z,Morehouse,,Tuskegee,
2022-10-09T00:00:00.000Z,Weber State,,Eastern Washington,
2022-10-09T00:00:00.000Z,Southern Utah,,Tarleton State,
2022-10-09T00:00:00.000Z,Fort Hays State,,Washburn,
2022-10-09T00:00:00.000Z,Midwestern State,,West Texas A&M,
2022-10-09T01:00:00.000Z,Central Washington,,Western Oregon,
2022-10-09T01:00:00.000Z,Sacramento State,,Northern Colorado,
2022-10-09T02:00:00.000Z,Cal Lutheran,,Redlands,
2022-10-09T02:00:00.000Z,Pomona-Pitzer,,La Verne,
2022-10-09T02:30:00.000Z,San Diego State,,Hawai'i,
2022-10-09T16:00:00.000Z,Assumption,,Franklin Pierce,
2022-10-12T23:30:00.000Z,Marshall,,Louisiana,
2022-10-13T22:00:00.000Z,UNC Pembroke,,WV State,
2022-10-13T23:00:00.000Z,Fairmont State,,West Liberty,
2022-10-13T23:00:00.000Z,West Virginia,,Baylor,
2022-10-13T23:00:00.000Z,UCF,,Temple,
2022-10-13T23:30:00.000Z,North Carolina Central,,Morgan State,
2022-10-14T22:00:00.000Z,Dickinson,,Moravian,
2022-10-14T23:00:00.000Z,Hilbert College,,Lincoln University (CA),
2022-10-14T23:00:00.000Z,Ursinus,,McDaniel College,
2022-10-14T23:00:00.000Z,Johns Hopkins,,Muhlenberg,
2022-10-14T23:00:00.000Z,Princeton,,Brown,
2022-10-14T23:30:00.000Z,SMU,,Navy,
2022-10-15T00:00:00.000Z,UW-Whitewater,,UW-Oshkosh,
2022-10-15T00:00:00.000Z,Florida International,,UT San Antonio,
2022-10-15T04:00:00.000Z,Kentucky,,Mississippi State,
2022-10-15T04:00:00.000Z,Ole Miss,,Auburn,
2022-10-15T04:00:00.000Z,Greensboro,,Belhaven College,
2022-10-15T04:00:00.000Z,Southern Virginia,,Maryville TN,
2022-10-15T04:00:00.000Z,MIT,,Merchant Marine,
2022-10-15T04:00:00.000Z,Coast Guard,,Catholic University,
2022-10-15T04:00:00.000Z,Hamline,,Gustavus Adolphus,
2022-10-15T04:00:00.000Z,Coe,,Dubuque,
2022-10-15T04:00:00.000Z,Colorado,,California,
2022-10-15T04:00:00.000Z,Washington,,Arizona,
2022-10-15T04:00:00.000Z,Georgia,,Vanderbilt,
2022-10-15T04:00:00.000Z,BYU,,Arkansas,
2022-10-15T04:00:00.000Z,Oregon State,,Washington State,
2022-10-15T04:00:00.000Z,Florida,,LSU,
2022-10-15T04:00:00.000Z,Coastal Carolina,,Old Dominion,
2022-10-15T04:00:00.000Z,Bowling Green,,Miami (OH),
2022-10-15T04:00:00.000Z,Southern Mississippi,,Arkansas State,
2022-10-15T04:00:00.000Z,East Carolina,,Memphis,
2022-10-15T04:00:00.000Z,Tennessee,,Alabama,
2022-10-15T04:00:00.000Z,Ball State,,Connecticut,
2022-10-15T04:00:00.000Z,Oklahoma,,Kansas,
2022-10-15T04:00:00.000Z,Fresno State,,San José State,
2022-10-15T04:00:00.000Z,Bethune-Cookman,,Jackson State,
2022-10-15T04:00:00.000Z,South Florida,,Tulane,
2022-10-15T04:00:00.000Z,Ohio Northern,,John Carroll,
2022-10-15T04:00:00.000Z,Capital,,Mount Union,
2022-10-15T04:00:00.000Z,Syracuse,,NC State,
2022-10-15T04:00:00.000Z,Akron,,Central Michigan,
2022-10-15T04:00:00.000Z,Toledo,,Kent State,
2022-10-15T04:00:00.000Z,Indiana,,Maryland,
2022-10-15T04:00:00.000Z,Virginia Tech,,Miami,
2022-10-15T04:00:00.000Z,Utah,,USC,
2022-10-15T04:00:00.000Z,Texas A&M-Kingsville,,University of Texas of the Permian Basin,
2022-10-15T04:00:00.000Z,Northeastern State,,Missouri Western,
2022-10-15T04:00:00.000Z,Texas,,Iowa State,
2022-10-15T04:00:00.000Z,Liberty,,Gardner-Webb,
2022-10-15T04:00:00.000Z,Michigan State,,Wisconsin,
2022-10-15T04:00:00.000Z,Michigan,,Penn State,
2022-10-15T04:00:00.000Z,Duke,,North Carolina,
2022-10-15T04:00:00.000Z,Florida State,,Clemson,
2022-10-15T04:00:00.000Z,TCU,,Oklahoma State,
2022-10-15T04:00:00.000Z,Minot State,,Northern State,
2022-10-15T04:00:00.000Z,Clark Atlanta,,Savannah State,
2022-10-15T04:00:00.000Z,Wittenberg,,Oberlin,
2022-10-15T04:00:00.000Z,Pace,,American International,
2022-10-15T04:00:00.000Z,Eastern Michigan,,Northern Illinois,
2022-10-15T04:00:00.000Z,Purdue,,Nebraska,
2022-10-15T16:00:00.000Z,Army,,Colgate,
2022-10-15T16:00:00.000Z,Lycoming,,Stevenson,
2022-10-15T16:00:00.000Z,Kenyon,,Wooster,
2022-10-15T16:00:00.000Z,Kean,,Christopher Newport,
2022-10-15T16:00:00.000Z,Rochester,,Buffalo State,
2022-10-15T16:00:00.000Z,Springfield,,Norwich,
2022-10-15T16:00:00.000Z,College of New Jersey,,Montclair State,
2022-10-15T16:00:00.000Z,Gettysburg,,Susquehanna,
2022-10-15T16:00:00.000Z,Albright,,King's College (PA),
2022-10-15T16:00:00.000Z,Wilkes,,Misericordia,
2022-10-15T16:00:00.000Z,Walsh,,Lake Erie College,
2022-10-15T16:00:00.000Z,Shorter,,West Florida,
2022-10-15T16:00:00.000Z,Castleton State College,,SUNY Maritime,
2022-10-15T16:00:00.000Z,Illinois,,Minnesota,
2022-10-15T16:00:00.000Z,NC Wesleyan,,Methodist,
2022-10-15T16:00:00.000Z,Shepherd,,Millersville,
2022-10-15T16:00:00.000Z,Edinboro,,Indiana (PA),
2022-10-15T16:00:00.000Z,Davenport,,Wayne State (MI),
2022-10-15T16:00:00.000Z,Worcester State College,,Mass Maritime,
2022-10-15T16:00:00.000Z,Dean College,,Gallaudet,
2022-10-15T16:00:00.000Z,Anna Maria College,,Keystone,
2022-10-15T16:00:00.000Z,Yale,,Bucknell,
2022-10-15T16:00:00.000Z,UVA-Wise,,Tusculum,
2022-10-15T16:00:00.000Z,Limestone,,Wingate,
2022-10-15T16:00:00.000Z,Bowie State,,Virginia Union,
2022-10-15T16:00:00.000Z,Fitchburg State,,Plymouth State,
2022-10-15T16:00:00.000Z,Marist,,Dayton,
2022-10-15T16:30:00.000Z,Wisconsin-Eau Claire,,Wisconsin-La Crosse,
2022-10-15T17:00:00.000Z,Juniata,,Franklin & Marshall,
2022-10-15T17:00:00.000Z,Westminster PA,,Thiel College,
2022-10-15T17:00:00.000Z,UMass,,Buffalo,
2022-10-15T17:00:00.000Z,Rhodes,,Trinity (TX),
2022-10-15T17:00:00.000Z,Lebanon Valley,,Delaware Valley,
2022-10-15T17:00:00.000Z,Randolph-Macon,,Bridgewater (VA),
2022-10-15T17:00:00.000Z,William Paterson,,Rowan,
2022-10-15T17:00:00.000Z,Middlebury,,Trinity (CT),
2022-10-15T17:00:00.000Z,Widener,,Alvernia University,
2022-10-15T17:00:00.000Z,Assumption,,Bentley,
2022-10-15T17:00:00.000Z,Wheeling Jesuit,,Frostburg State,
2022-10-15T17:00:00.000Z,Cornell,,Lehigh,
2022-10-15T17:00:00.000Z,Concord,,Charleston (WV),
2022-10-15T17:00:00.000Z,North Greenville,,West Georgia,
2022-10-15T17:00:00.000Z,Wartburg,,Nebraska Wesleyan University,
2022-10-15T17:00:00.000Z,Buena Vista,,Central,
2022-10-15T17:00:00.000Z,Pennsylvania,,Columbia,
2022-10-15T17:00:00.000Z,Crown College,,Minnesota-Morris,
2022-10-15T17:00:00.000Z,Salve Regina,,Western New England,
2022-10-15T17:00:00.000Z,Long Island University,,St Francis (PA),
2022-10-15T17:00:00.000Z,Centre,,Berry College,
2022-10-15T17:00:00.000Z,New Haven,,Post University,
2022-10-15T17:00:00.000Z,Pacific (OR),,Linfield,
2022-10-15T17:00:00.000Z,Pacific Lutheran,,Whitworth,
2022-10-15T17:00:00.000Z,Shenandoah,,Guilford,
2022-10-15T17:00:00.000Z,Bethany (WV),,Waynesburg,
2022-10-15T17:00:00.000Z,Martin Luther College,,Finlandia University,
2022-10-15T17:00:00.000Z,Rensselaer,,Hobart,
2022-10-15T17:00:00.000Z,Alma College,,Hope,
2022-10-15T17:00:00.000Z,Washington & Jefferson,,Carnegie Mellon,
2022-10-15T17:00:00.000Z,Slippery Rock,,Gannon,
2022-10-15T17:00:00.000Z,St. Vincent,,Geneva College,
2022-10-15T17:00:00.000Z,North Carolina A&T,,Edward Waters,
2022-10-15T17:00:00.000Z,Shippensburg,,Kutztown,
2022-10-15T17:00:00.000Z,Lock Haven,,Bloomsburg,
2022-10-15T17:00:00.000Z,Minnesota St-Moorhead,,Bemidji State,
2022-10-15T17:00:00.000Z,WV Wesleyan,,Notre Dame College,
2022-10-15T17:00:00.000Z,Northwood (MI),,Hillsdale,
2022-10-15T17:00:00.000Z,Michigan Tech,,Northern Michigan,
2022-10-15T17:00:00.000Z,Maine,,Monmouth,
2022-10-15T17:00:00.000Z,Rhode Island,,Elon,
2022-10-15T17:00:00.000Z,SUNY Cortland,,Hartwick,
2022-10-15T17:00:00.000Z,Merrimack,,Wagner,
2022-10-15T17:00:00.000Z,Colby,,Amherst College,
2022-10-15T17:00:00.000Z,Davidson,,Morehead State,
2022-10-15T17:00:00.000Z,Olivet College,,Trine,
2022-10-15T17:00:00.000Z,Alfred,,St. John Fisher,
2022-10-15T17:00:00.000Z,Kennesaw State,,Central Arkansas,
2022-10-15T17:00:00.000Z,Ithaca,,St Lawrence,
2022-10-15T17:00:00.000Z,Chowan,,Virginia State,
2022-10-15T17:00:00.000Z,St. Augustine's,,Johnson C Smith,
2022-10-15T17:00:00.000Z,Minnesota-Duluth,,Concordia-St. Paul,
2022-10-15T17:00:00.000Z,Ferris State,,Grand Valley State,
2022-10-15T17:00:00.000Z,Monmouth (IL),,Beloit College,
2022-10-15T17:00:00.000Z,Illinois College,,Lawrence,
2022-10-15T17:00:00.000Z,Lake Forest,,Ripon,
2022-10-15T17:00:00.000Z,Curry,,Husson,
2022-10-15T17:00:00.000Z,Nichols,,University of New England,
2022-10-15T17:00:00.000Z,Elizabeth City State,,Lincoln (PA),
2022-10-15T17:00:00.000Z,Wabash College,,Ohio Wesleyan,
2022-10-15T17:00:00.000Z,Sacred Heart,,Stonehill,
2022-10-15T17:00:00.000Z,Campbell,,Robert Morris,
2022-10-15T17:30:00.000Z,Livingstone,,Fayetteville State,
2022-10-15T17:30:00.000Z,Mars Hill,,Emory & Henry,
2022-10-15T17:30:00.000Z,Glenville State,,Alderson-Broaddus,
2022-10-15T17:30:00.000Z,Wofford,,The Citadel,
2022-10-15T17:30:00.000Z,Chattanooga,,VMI,
2022-10-15T17:30:00.000Z,South Carolina State,,Virginia Lynchburg,
2022-10-15T17:30:00.000Z,Manchester,,Hanover,
2022-10-15T17:30:00.000Z,Winston-Salem,,Shaw,
2022-10-15T17:30:00.000Z,Marietta,,Wilmington (OH),
2022-10-15T17:30:00.000Z,Baldwin-Wallace,,Muskingum,
2022-10-15T17:30:00.000Z,Franklin,,Defiance,
2022-10-15T17:30:00.000Z,Anderson (IN),,Mount St. Joseph,
2022-10-15T17:30:00.000Z,Bluffton,,Rose-Hulman,
2022-10-15T17:30:00.000Z,Dartmouth,,New Hampshire,
2022-10-15T17:30:00.000Z,Williams,,Hamilton,
2022-10-15T18:00:00.000Z,Albany State (GA),,Benedict College,
2022-10-15T18:00:00.000Z,Hardin-Simmons,,East Texas Baptist,
2022-10-15T18:00:00.000Z,Hendrix College,,Sewanee Univ. of the South,
2022-10-15T18:00:00.000Z,Kentucky State,,Allen,
2022-10-15T18:00:00.000Z,Huntingdon,,Brevard College,
2022-10-15T18:00:00.000Z,Wisconsin-Platteville,,UW-River Falls,
2022-10-15T18:00:00.000Z,South Dakota Mines,,Colorado Mines,
2022-10-15T18:00:00.000Z,Chadron State,,Adams State,
2022-10-15T18:00:00.000Z,Southwest Minnesota State,,Winona State,
2022-10-15T18:00:00.000Z,Minnesota State,,Upper Iowa,
2022-10-15T18:00:00.000Z,Augustana (SD),,Wayne State (NE),
2022-10-15T18:00:00.000Z,Nebraska-Kearney,,Emporia State,
2022-10-15T18:00:00.000Z,Western New Mexico,,Angelo State,
2022-10-15T18:00:00.000Z,William Jewell College,,Missouri S&T,
2022-10-15T18:00:00.000Z,Saginaw Valley,,Indianapolis,
2022-10-15T18:00:00.000Z,Ouachita Baptist,,Arkansas-Monticello,
2022-10-15T18:00:00.000Z,North Central,,Millikin,
2022-10-15T18:00:00.000Z,Carthage,,Wheaton College (Ill),
2022-10-15T18:00:00.000Z,Texas Lutheran,,Mary Hardin-Baylor,
2022-10-15T18:00:00.000Z,Black Hills State,,Western State,
2022-10-15T18:00:00.000Z,Tuskegee,,Central State,
2022-10-15T18:00:00.000Z,Bethel (MN),,Concordia (MN),
2022-10-15T18:00:00.000Z,Norfolk State,,Delaware State,
2022-10-15T18:00:00.000Z,Youngstown State,,Indiana State,
2022-10-15T18:00:00.000Z,Macalester,,Augsburg,
2022-10-15T18:00:00.000Z,Austin College,,McMurry,
2022-10-15T18:00:00.000Z,Illinois Wesleyan,,North Park,
2022-10-15T18:00:00.000Z,Knox College,,Grinnell,
2022-10-15T18:00:00.000Z,St. Norbert,,Concordia (WI),
2022-10-15T18:00:00.000Z,Simpson College,,Loras College,
2022-10-15T18:00:00.000Z,Carleton,,St. Scholastica,
2022-10-15T18:00:00.000Z,Greenville,,Westminster,
2022-10-15T18:00:00.000Z,Wisconsin-Stevens Point,,UW-Stout,
2022-10-15T18:00:00.000Z,St. Olaf College,,St. Johns (MN),
2022-10-15T18:00:00.000Z,Valparaiso,,Butler,
2022-10-15T18:00:00.000Z,Furman,,Western Carolina,
2022-10-15T18:00:00.000Z,St. Thomas (MN),,Drake,
2022-10-15T18:00:00.000Z,Ferrum,,Washington & Lee,
2022-10-15T18:05:00.000Z,East Stroudsburg,,West Chester,
2022-10-15T18:30:00.000Z,Fort Valley State,,Morehouse,
2022-10-15T18:30:00.000Z,Central Missouri State,,Missouri Southern State,
2022-10-15T18:30:00.000Z,Northwest Missouri State,,Washburn,
2022-10-15T18:30:00.000Z,Southern Connecticut State,,Franklin Pierce,
2022-10-15T19:00:00.000Z,Montana,,Idaho,
2022-10-15T19:00:00.000Z,Western Connecticut State,,Framingham State,
2022-10-15T19:00:00.000Z,Northwestern Oklahoma State,,Southeastern Oklahoma,
2022-10-15T19:00:00.000Z,Eastern Illinois,,Lindenwood,
2022-10-15T19:00:00.000Z,Southern Illinois,,Western Illinois,
2022-10-15T19:00:00.000Z,Alabama State,,Mississippi Valley State,
2022-10-15T19:00:00.000Z,Illinois State,,South Dakota,
2022-10-15T19:00:00.000Z,Texas A&M-Commerce,,McNeese,
2022-10-15T19:00:00.000Z,Central Oklahoma,,Fort Hays State,
2022-10-15T19:00:00.000Z,Lincoln (MO),,Pittsburg State,
2022-10-15T19:00:00.000Z,Howard Payne,,Southwestern University,
2022-10-15T19:00:00.000Z,Idaho State,,Cal Poly,
2022-10-15T19:00:00.000Z,University of Mary,,Sioux Falls,
2022-10-15T19:00:00.000Z,Northern Colorado,,Montana State,
2022-10-15T19:00:00.000Z,Grambling,,Florida A&M,
2022-10-15T19:00:00.000Z,Denison,,Hiram,
2022-10-15T19:00:00.000Z,Arkansas Tech,,Southern Arkansas,
2022-10-15T19:00:00.000Z,Harding,,Henderson State,
2022-10-15T19:00:00.000Z,Valdosta State,,Mississippi College,
2022-10-15T19:00:00.000Z,Chicago,,Cornell College (IA),
2022-10-15T19:30:00.000Z,Richmond,,Villanova,
2022-10-15T19:30:00.000Z,Middle Tennessee,,Western Kentucky,
2022-10-15T19:30:00.000Z,UAB,,Charlotte,
2022-10-15T19:30:00.000Z,Troy,,Texas State,
2022-10-15T19:30:00.000Z,Hampden-Sydney,,Averett,
2022-10-15T19:30:00.000Z,Albany,,Hampton,
2022-10-15T19:30:00.000Z,North Dakota State,,South Dakota State,
2022-10-15T19:30:00.000Z,Lakeland University,,Concordia (IL),
2022-10-15T19:30:00.000Z,Western Michigan,,Ohio,
2022-10-15T20:00:00.000Z,McKendree,,Quincy,
2022-10-15T20:00:00.000Z,Augustana (IL),,Washington (MO),
2022-10-15T20:00:00.000Z,Lewis & Clark,,Willamette,
2022-10-15T20:00:00.000Z,Mercer,,East Tennessee State,
2022-10-15T20:00:00.000Z,Bryant,,Charleston Southern,
2022-10-15T20:00:00.000Z,Georgia Southern,,James Madison,
2022-10-15T20:00:00.000Z,Austin Peay,,Murray State,
2022-10-15T20:00:00.000Z,Colorado State-Pueblo,,New Mexico Highlands,
2022-10-15T20:00:00.000Z,Barton College,,Lenoir-Rhyne,
2022-10-15T20:00:00.000Z,Nicholls,,Incarnate Word,
2022-10-15T20:00:00.000Z,Claremont,,Cal Lutheran,
2022-10-15T20:00:00.000Z,Howard,,Harvard,
2022-10-15T20:00:00.000Z,UMass Dartmouth,,Westfield State,
2022-10-15T20:00:00.000Z,George Fox University,,Puget Sound,
2022-10-15T20:00:00.000Z,North Texas,,Louisiana Tech,
2022-10-15T20:05:00.000Z,Western Oregon,,West Texas A&M,
2022-10-15T20:30:00.000Z,Abilene Christian,,Southern Utah,
2022-10-15T21:00:00.000Z,San Diego,,Presbyterian College,
2022-10-15T21:00:00.000Z,Miles,,Lane,
2022-10-15T21:00:00.000Z,Northern Iowa,,Utah Tech,
2022-10-15T21:00:00.000Z,Adrian,,Kalamazoo,
2022-10-15T21:00:00.000Z,Portland State,,Weber State,
2022-10-15T21:00:00.000Z,Utica,,Brockport State (NY),
2022-10-15T21:00:00.000Z,South Alabama,,Louisiana Monroe,
2022-10-15T21:00:00.000Z,Birmingham-Southern,,Millsaps,
2022-10-15T21:00:00.000Z,Kentucky Wesleyan,,Findlay,
2022-10-15T21:30:00.000Z,Bates College,,Bowdoin,
2022-10-15T22:00:00.000Z,Wesleyan,,Tufts,
2022-10-15T22:00:00.000Z,Eastern Kentucky,,Sam Houston State,
2022-10-15T22:00:00.000Z,Seton Hill College,,California (PA),
2022-10-15T22:00:00.000Z,Fordham,,Stony Brook,
2022-10-15T22:00:00.000Z,Mercyhurst,,Clarion,
2022-10-15T22:00:00.000Z,Florida Atlantic,,Rice,
2022-10-15T22:00:00.000Z,Carson-Newman,,Erskine,
2022-10-15T22:00:00.000Z,Catawba,,Newberry,
2022-10-15T22:30:00.000Z,Southwestern Oklahoma,,Southern Nazarene,
2022-10-15T23:00:00.000Z,Ashland,,Ohio Dominican,
2022-10-15T23:00:00.000Z,Oklahoma Baptist,,East Central,
2022-10-15T23:00:00.000Z,Delta State,,West Alabama,
2022-10-15T23:00:00.000Z,Stephen F. Austin,,Tarleton State,
2022-10-15T23:00:00.000Z,Colorado State,,Utah State,
2022-10-15T23:00:00.000Z,Southern,,Alcorn State,
2022-10-15T23:00:00.000Z,UC Davis,,Northern Arizona,
2022-10-15T23:00:00.000Z,Houston Baptist,,Northwestern State,
2022-10-15T23:00:00.000Z,Elmhurst,,Carroll (WI),
2022-10-15T23:00:00.000Z,Wisconsin Lutheran,,Rockford,
2022-10-15T23:00:00.000Z,Truman State,,Southwest Baptist,
2022-10-15T23:00:00.000Z,North Alabama,,Jacksonville State,
2022-10-15T23:00:00.000Z,Houston Baptist,,Northwestern State,
2022-10-15T23:00:00.000Z,Eureka College,,Aurora,
2022-10-15T23:00:00.000Z,Eastern Washington,,Sacramento State,
2022-10-15T23:00:00.000Z,Allegheny,,Grove City College,
2022-10-15T23:00:00.000Z,Tennessee Tech,,Tennessee State,
2022-10-15T23:30:00.000Z,Notre Dame,,Stanford,
2022-10-16T00:00:00.000Z,La Verne,,Whittier,
2022-10-16T00:00:00.000Z,Eastern New Mexico,,Simon Fraser,
2022-10-16T00:00:00.000Z,Colorado Mesa,,Fort Lewis,
2022-10-16T00:00:00.000Z,New Mexico State,,New Mexico,
2022-10-16T00:00:00.000Z,McNeese,,Texas A&M-Commerce,
2022-10-16T01:00:00.000Z,Central Washington,,Midwestern State,
2022-10-16T02:00:00.000Z,Chapman,,Redlands,
2022-10-16T02:30:00.000Z,UNLV,,Air Force,
2022-10-16T03:59:00.000Z,Hawai'i,,Nevada,
2022-10-16T20:00:00.000Z,Arkansas-Pine Bluff,,Alabama A&M,
2022-10-19T23:30:00.000Z,Appalachian State,,Georgia State,
2022-10-20T04:00:00.000Z,Shorter,,Delta State,
2022-10-20T23:00:00.000Z,Frostburg State,,Fairmont State,
2022-10-20T23:30:00.000Z,Georgia Tech,,Virginia,
2022-10-20T23:30:00.000Z,South Alabama,,Troy,
2022-10-21T23:00:00.000Z,Harvard,,Princeton,
2022-10-21T23:00:00.000Z,Wagner,,Long Island University,
2022-10-21T23:30:00.000Z,Temple,,Tulsa,
2022-10-22T00:00:00.000Z,Western Kentucky,,UAB,
2022-10-22T04:00:00.000Z,Texas Tech,,West Virginia,
2022-10-22T04:00:00.000Z,Miami (OH),,Western Michigan,
2022-10-22T04:00:00.000Z,Aurora,,St. Norbert,
2022-10-22T04:00:00.000Z,Incarnate Word,,Abilene Christian,
2022-10-22T04:00:00.000Z,Buffalo,,Toledo,
2022-10-22T04:00:00.000Z,Tulane,,Memphis,
2022-10-22T04:00:00.000Z,Clemson,,Syracuse,
2022-10-22T04:00:00.000Z,New Mexico,,Fresno State,
2022-10-22T04:00:00.000Z,Ohio State,,Iowa,
2022-10-22T04:00:00.000Z,Wyoming,,Utah State,
2022-10-22T04:00:00.000Z,Louisville,,Pittsburgh,
2022-10-22T04:00:00.000Z,East Carolina,,UCF,
2022-10-22T04:00:00.000Z,SMU,,Cincinnati,
2022-10-22T04:00:00.000Z,Wake Forest,,Boston College,
2022-10-22T04:00:00.000Z,James Madison,,Marshall,
2022-10-22T04:00:00.000Z,Ohio,,Northern Illinois,
2022-10-22T04:00:00.000Z,Liberty,,BYU,
2022-10-22T04:00:00.000Z,Nicholls,,McNeese,
2022-10-22T04:00:00.000Z,Oberlin,,Wabash College,
2022-10-22T04:00:00.000Z,John Carroll,,Capital,
2022-10-22T04:00:00.000Z,Catholic University,,Merchant Marine,
2022-10-22T04:00:00.000Z,Central Michigan,,Bowling Green,
2022-10-22T04:00:00.000Z,Louisiana,,Arkansas State,
2022-10-22T04:00:00.000Z,Old Dominion,,Georgia Southern,
2022-10-22T04:00:00.000Z,Kent State,,Akron,
2022-10-22T04:00:00.000Z,Miami,,Duke,
2022-10-22T04:00:00.000Z,Alabama,,Mississippi State,
2022-10-22T04:00:00.000Z,Baylor,,Kansas,
2022-10-22T04:00:00.000Z,Oregon State,,Colorado,
2022-10-22T04:00:00.000Z,Oklahoma State,,Texas,
2022-10-22T04:00:00.000Z,University of Texas of the Permian Basin,,Midwestern State,
2022-10-22T04:00:00.000Z,TCU,,Kansas State,
2022-10-22T04:00:00.000Z,Stanford,,Arizona State,
2022-10-22T04:00:00.000Z,South Carolina,,Texas A&M,
2022-10-22T04:00:00.000Z,LSU,,Ole Miss,
2022-10-22T04:00:00.000Z,Oregon,,UCLA,
2022-10-22T04:00:00.000Z,Missouri,,Vanderbilt,
2022-10-22T04:00:00.000Z,California,,Washington,
2022-10-22T04:00:00.000Z,Tennessee,,UT Martin,
