start_date,home_team,home_points,away_team,away_points
2020-11-14T00:00:00.000Z,Minnesota,7,Iowa,35
2020-11-14T00:30:00.000Z,Cincinnati,55,East Carolina,17
2020-11-14T17:00:00.000Z,West Virginia,24,TCU,6
2020-11-14T17:00:00.000Z,Kentucky,38,Vanderbilt,35
2020-11-14T17:00:00.000Z,Michigan State,0,Indiana,24
2020-11-14T17:00:00.000Z,Marshall,42,Middle Tennessee,14
2020-11-14T17:00:00.000Z,Liberty,58,Western Carolina,14
2020-11-14T17:00:00.000Z,Virginia Tech,24,Miami,25
2020-11-14T17:00:00.000Z,Nebraska,30,Penn State,23
2020-11-14T17:00:00.000Z,North Carolina,59,Wake Forest,53
2020-11-14T17:00:00.000Z,Tulane,38,Army,12
2020-11-14T18:00:00.000Z,Rutgers,20,Illinois,23
2020-11-14T19:00:00.000Z,Louisiana,38,South Alabama,10
2020-11-14T19:30:00.000Z,Appalachian State,17,Georgia State,13
2020-11-14T19:30:00.000Z,Utah State,16,Fresno State,35
2020-11-14T20:00:00.000Z,UT San Antonio,52,UTEP,21
2020-11-14T20:30:00.000Z,Virginia,31,Louisville,17
2020-11-14T20:30:00.000Z,Houston,56,South Florida,21
2020-11-14T20:30:00.000Z,Stanford,32,Colorado,35
2020-11-14T20:30:00.000Z,Boston College,31,Notre Dame,45
2020-11-14T20:30:00.000Z,Western Kentucky,10,Southern Mississippi,7
2020-11-14T20:30:00.000Z,Georgia Southern,40,Texas State,38
2020-11-14T20:30:00.000Z,Arizona,30,USC,34
2020-11-14T21:00:00.000Z,Texas Tech,24,Baylor,23
2020-11-14T21:00:00.000Z,San Diego State,34,Hawai'i,10
2020-11-14T21:00:00.000Z,Central Arkansas,37,Eastern Kentucky,25
2020-11-14T22:00:00.000Z,Purdue,20,Northwestern,27
2020-11-14T22:00:00.000Z,Stephen F. Austin,26,Pittsburg State,7
2020-11-14T23:30:00.000Z,New Mexico,20,Nevada,27
2020-11-15T00:00:00.000Z,Washington State,29,Oregon,43
2020-11-15T00:00:00.000Z,Tulsa,28,SMU,24
2020-11-15T00:00:00.000Z,Florida,63,Arkansas,35
2020-11-15T00:30:00.000Z,UCF,38,Temple,13
2020-11-15T00:30:00.000Z,Ole Miss,59,South Carolina,42
2020-11-15T00:30:00.000Z,NC State,38,Florida State,22
2020-11-15T00:30:00.000Z,Michigan,11,Wisconsin,49
2020-11-15T03:30:00.000Z,San José State,34,UNLV,17
2020-11-15T04:00:00.000Z,Washington,27,Oregon State,21
2021-04-11T19:00:00.000Z,Murray State,14,Jacksonville State,28
2021-04-11T19:30:00.000Z,Tennessee State,23,Southeast Missouri State,46
2021-04-11T20:00:00.000Z,UT Martin,40,Tennessee Tech,7
2021-04-15T23:00:00.000Z,Missouri S&T,27,Truman State,46
2021-04-16T23:00:00.000Z,Westminster PA,32,Carnegie Mellon,22
2021-04-16T23:00:00.000Z,Geneva College,24,Grove City College,17
2021-04-16T23:00:00.000Z,North Park,14,Augustana (IL),51
2021-04-17T16:00:00.000Z,Ohio Dominican,16,Tiffin,31
2021-04-17T16:00:00.000Z,Incarnate Word,14,Sam Houston State,42
2021-04-17T16:00:00.000Z,Charleston Southern,20,Gardner-Webb,7
2021-04-17T17:00:00.000Z,Southern Illinois,55,Southeastern Louisiana,48
2021-04-17T17:00:00.000Z,Albion,49,Adrian,34
2021-04-17T17:00:00.000Z,Olivet College,21,Trine,36
2021-04-17T17:00:00.000Z,Villanova,20,Delaware,27
2021-04-17T17:00:00.000Z,Samford,44,Mercer,20
2021-04-17T17:00:00.000Z,UNC Pembroke,28,Frostburg State,40
2021-04-17T17:00:00.000Z,Valparaiso,20,San Diego,19
2021-04-17T17:00:00.000Z,Montana,48,Portland State,7
2021-04-17T17:00:00.000Z,St. Vincent,56,Waynesburg,26
2021-04-17T17:00:00.000Z,Kentucky Wesleyan,14,Walsh,24
2021-04-17T17:00:00.000Z,Findlay,51,Lake Erie College,14
2021-04-17T17:30:00.000Z,VMI,31,The Citadel,17
2021-04-17T17:30:00.000Z,Bluffton,0,Rose-Hulman,35
2021-04-17T18:00:00.000Z,Bucknell,10,Holy Cross,33
2021-04-17T18:00:00.000Z,William Jewell College,50,Southwest Baptist,55
2021-04-17T18:30:00.000Z,Franklin,31,Defiance,18
2021-04-17T18:30:00.000Z,Alcorn State,0,Jackson State,2
2021-04-17T18:30:00.000Z,Southern,49,Grambling,7
2021-04-17T19:00:00.000Z,Drake,24,Presbyterian College,28
2021-04-17T19:00:00.000Z,Concordia (WI),37,Eureka College,21
2021-04-17T19:30:00.000Z,North Dakota State,17,South Dakota State,27
2021-04-17T20:00:00.000Z,Manchester,42,Mount St. Joseph,44
2021-04-17T20:00:00.000Z,Illinois College,14,Lake Forest,21
2021-04-17T20:00:00.000Z,Northern Arizona,19,Idaho,9
2021-04-17T20:00:00.000Z,Indianapolis,51,McKendree,23
2021-04-17T20:00:00.000Z,Morehead State,28,Butler,18
2021-04-17T20:00:00.000Z,Arkansas-Pine Bluff,36,Prairie View,31
2021-04-17T22:00:00.000Z,Delaware State,28,South Carolina State,31
2021-04-17T22:00:00.000Z,Carthage,41,Millikin,19
2021-04-17T23:30:00.000Z,Alabama A&M,38,Alabama State,14
2020-11-15T17:00:00.000Z,UCLA,34,California,10
2020-11-18T00:00:00.000Z,Bowling Green,17,Buffalo,42
2020-11-18T01:00:00.000Z,Kent State,69,Akron,35
2020-11-19T00:00:00.000Z,Ball State,31,Northern Illinois,25
2020-11-19T00:00:00.000Z,Eastern Michigan,28,Toledo,45
2020-11-19T00:00:00.000Z,Central Michigan,44,Western Michigan,52
2020-11-20T00:30:00.000Z,Tulsa,30,Tulane,24
2020-11-21T00:00:00.000Z,Louisville,30,Syracuse,0
2020-11-21T00:30:00.000Z,Minnesota,34,Purdue,31
2020-11-21T01:00:00.000Z,Florida Atlantic,24,UMass,2
2020-11-21T02:30:00.000Z,Air Force,28,New Mexico,0
2020-11-21T17:00:00.000Z,Nebraska,23,Illinois,41
2020-11-21T17:00:00.000Z,Vanderbilt,17,Florida,38
2020-11-21T17:00:00.000Z,Arkansas,24,LSU,27
2020-11-21T17:00:00.000Z,Coastal Carolina,34,Appalachian State,23
2020-11-21T17:00:00.000Z,Temple,3,East Carolina,28
2020-11-21T17:00:00.000Z,Memphis,56,Stephen F. Austin,14
2020-11-21T17:00:00.000Z,Ohio State,42,Indiana,35
2020-11-21T17:00:00.000Z,Texas State,47,Arkansas State,45
2020-11-21T17:00:00.000Z,Army,28,Georgia Southern,27
2020-11-21T19:00:00.000Z,North Texas,27,Rice,17
2020-11-21T19:00:00.000Z,Western Kentucky,38,Florida International,21
2020-11-21T20:00:00.000Z,Southern Mississippi,20,UT San Antonio,23
2020-11-21T20:00:00.000Z,Eastern Kentucky,49,Western Carolina,17
2020-11-21T20:00:00.000Z,BYU,66,North Alabama,14
2020-11-21T20:30:00.000Z,UCF,33,Cincinnati,36
2020-11-21T20:30:00.000Z,Penn State,21,Iowa,41
2020-11-21T20:30:00.000Z,Troy,17,Middle Tennessee,20
2020-11-21T20:30:00.000Z,South Alabama,14,Georgia State,31
2020-11-21T20:30:00.000Z,Oregon,38,UCLA,35
2020-11-21T20:30:00.000Z,Nevada,26,San Diego State,21
2020-11-21T20:30:00.000Z,Northwestern,17,Wisconsin,7
2020-11-21T20:30:00.000Z,Oregon State,31,California,27
2020-11-21T21:00:00.000Z,Pittsburgh,47,Virginia Tech,14
2020-11-21T21:00:00.000Z,Iowa State,45,Kansas State,0
2020-11-21T21:00:00.000Z,Alabama,63,Kentucky,3
2020-11-21T21:00:00.000Z,Virginia,55,Abilene Christian,15
2020-11-22T00:00:00.000Z,Auburn,30,Tennessee,17
2020-11-22T00:30:00.000Z,Oklahoma,41,Oklahoma State,13
2020-11-22T00:30:00.000Z,South Carolina,10,Missouri,17
2020-11-22T00:30:00.000Z,NC State,15,Liberty,14
2020-11-22T00:30:00.000Z,Georgia,31,Mississippi State,24
2020-11-22T00:30:00.000Z,Rutgers,42,Michigan,48
2020-11-22T01:00:00.000Z,Washington,44,Arizona,27
2020-11-22T03:30:00.000Z,Utah,17,USC,33
2020-11-22T04:00:00.000Z,Hawai'i,32,Boise State,40
2021-04-18T16:00:00.000Z,Alvernia University,15,Lebanon Valley,23
2021-04-18T18:00:00.000Z,Martin Luther College,21,Augsburg,24
2021-04-23T23:00:00.000Z,Westminster PA,27,Washington & Jefferson,20
2021-04-23T23:00:00.000Z,New Mexico Highlands,62,Fort Lewis,26
2021-04-23T23:00:00.000Z,Waynesburg,14,Geneva College,21
2021-04-24T16:00:00.000Z,Ohio Dominican,28,Hillsdale,35
2021-04-24T16:00:00.000Z,Gannon,28,Mercyhurst,21
2021-04-24T16:00:00.000Z,Sam Houston State,21,Monmouth,15
2021-04-24T17:00:00.000Z,Olivet College,7,Albion,35
2021-04-24T18:00:00.000Z,Lake Forest,38,Ripon,10
2021-04-24T18:00:00.000Z,Jacksonville State,49,Davidson,14
2021-04-24T19:00:00.000Z,South Dakota State,31,Holy Cross,3
2021-04-24T19:30:00.000Z,North Dakota State,42,Eastern Washington,20
2021-04-24T20:00:00.000Z,North Dakota,44,Missouri State,10
2021-04-24T20:00:00.000Z,Weber State,31,Southern Illinois,34
2021-04-24T23:00:00.000Z,Delaware,19,Sacred Heart,10
2021-04-24T23:00:00.000Z,Tiffin,23,Findlay,8
2021-04-25T18:00:00.000Z,Lebanon Valley,51,Albright,14
2021-04-25T19:00:00.000Z,Lake Erie College,14,Kentucky Wesleyan,23
2021-04-30T23:30:00.000Z,Misericordia,7,Lycoming,30
2021-05-01T15:00:00.000Z,Martin Luther College,39,Mayville State,31
2021-05-01T18:00:00.000Z,Westminster,14,Iowa Wesleyan,35
2021-05-02T18:00:00.000Z,Albright,20,Alvernia University,14
2021-05-02T19:00:00.000Z,Jacksonville State,14,Delaware,20
2021-05-02T19:00:00.000Z,Sam Houston State,24,North Dakota State,20
2021-05-03T01:00:00.000Z,South Dakota State,31,Southern Illinois,26
2021-05-08T16:00:00.000Z,South Dakota State,33,Delaware,3
2020-11-27T00:00:00.000Z,Utah State,41,New Mexico,27
2020-11-27T17:00:00.000Z,Texas,20,Iowa State,23
2020-11-27T17:00:00.000Z,Liberty,45,UMass,0
2020-11-27T18:00:00.000Z,Iowa,26,Nebraska,20
2020-11-27T20:30:00.000Z,North Carolina,17,Notre Dame,31
2020-11-27T20:30:00.000Z,South Florida,46,UCF,58
2020-11-27T21:00:00.000Z,Eastern Michigan,23,Central Michigan,31
2020-11-27T21:00:00.000Z,UNLV,14,Wyoming,45
2020-11-27T21:30:00.000Z,California,23,Stanford,24
2020-11-28T00:30:00.000Z,Oregon State,41,Oregon,38
2020-11-28T17:00:00.000Z,East Carolina,52,SMU,38
2020-11-28T17:00:00.000Z,Buffalo,70,Kent State,41
2020-11-28T17:00:00.000Z,Indiana,27,Maryland,11
2020-11-28T17:00:00.000Z,Toledo,24,Ball State,27
2020-11-28T17:00:00.000Z,Western Michigan,30,Northern Illinois,27
2020-11-28T17:00:00.000Z,Ohio,52,Bowling Green,10
2020-11-28T17:00:00.000Z,Georgia State,30,Georgia Southern,24
2020-11-28T17:00:00.000Z,Florida,34,Kentucky,10
2020-11-28T17:00:00.000Z,Missouri,41,Vanderbilt,0
2020-11-28T17:00:00.000Z,Oklahoma State,50,Texas Tech,44
2020-11-28T17:00:00.000Z,Syracuse,29,NC State,36
2020-11-28T17:00:00.000Z,Michigan,17,Penn State,27
2020-11-28T18:00:00.000Z,Akron,7,Miami (OH),38
2020-11-28T20:00:00.000Z,Texas State,14,Coastal Carolina,49
2020-11-28T20:00:00.000Z,UT San Antonio,49,North Texas,17
2020-11-28T20:00:00.000Z,Louisiana Monroe,20,Louisiana,70
2020-11-28T20:00:00.000Z,Arkansas State,31,South Alabama,38
2020-11-28T20:30:00.000Z,Alabama,42,Auburn,13
2020-11-28T20:30:00.000Z,Clemson,52,Pittsburgh,17
2020-11-28T20:30:00.000Z,Michigan State,29,Northwestern,20
2020-11-28T20:30:00.000Z,Appalachian State,47,Troy,10
2020-11-28T21:00:00.000Z,Purdue,30,Rutgers,37
2020-11-28T21:00:00.000Z,Boston College,34,Louisville,27
2020-11-28T21:00:00.000Z,Ole Miss,31,Mississippi State,24
2020-11-28T22:37:00.000Z,Colorado,20,San Diego State,10
2020-11-29T00:00:00.000Z,Navy,7,Memphis,10
2020-11-29T00:00:00.000Z,Baylor,32,Kansas State,31
2020-11-29T00:00:00.000Z,Georgia Tech,56,Duke,33
2020-11-29T00:00:00.000Z,Texas A&M,20,LSU,7
2020-11-29T00:30:00.000Z,South Carolina,16,Georgia,45
2020-11-29T00:30:00.000Z,Washington,24,Utah,21
2020-11-29T01:00:00.000Z,UCLA,27,Arizona,10
2020-11-29T01:00:00.000Z,Kansas,23,TCU,59
2020-11-29T04:00:00.000Z,Hawai'i,24,Nevada,21
2020-12-03T23:00:00.000Z,North Texas,31,Louisiana Tech,42
2020-12-04T02:30:00.000Z,Utah State,7,Air Force,35
2020-12-05T01:30:00.000Z,Appalachian State,21,Louisiana,24
2020-12-05T17:00:00.000Z,North Carolina,49,Western Carolina,9
2020-12-05T17:00:00.000Z,Purdue,27,Nebraska,37
2020-12-05T17:00:00.000Z,Tulane,35,Memphis,21
2020-12-05T17:00:00.000Z,Marshall,0,Rice,20
2020-12-05T17:00:00.000Z,Missouri,50,Arkansas,48
2020-12-05T17:00:00.000Z,Kansas State,31,Texas,69
2020-12-05T17:00:00.000Z,Auburn,20,Texas A&M,31
2020-12-05T17:00:00.000Z,Northern Illinois,24,Toledo,41
2020-12-05T17:00:00.000Z,Texas Tech,16,Kansas,13
2020-12-05T17:00:00.000Z,TCU,29,Oklahoma State,22
2020-12-05T17:00:00.000Z,Rutgers,7,Penn State,23
2020-12-05T17:00:00.000Z,Michigan State,12,Ohio State,52
2020-12-05T19:00:00.000Z,Western Michigan,42,Eastern Michigan,53
2020-12-05T19:00:00.000Z,Central Michigan,20,Ball State,45
2020-12-05T19:00:00.000Z,Akron,31,Bowling Green,3
2020-12-05T19:00:00.000Z,South Alabama,0,Troy,29
2020-12-05T19:30:00.000Z,Notre Dame,45,Syracuse,21
2020-12-05T20:00:00.000Z,Arkansas State,48,Louisiana Monroe,15
2020-12-05T20:30:00.000Z,Wisconsin,6,Indiana,14
2020-12-05T20:30:00.000Z,Navy,6,Tulsa,19
2020-12-05T20:30:00.000Z,Iowa State,42,West Virginia,6
2020-12-05T20:30:00.000Z,Illinois,21,Iowa,35
2020-12-05T20:30:00.000Z,Virginia,43,Boston College,32
2020-12-05T20:30:00.000Z,Tennessee,19,Florida,31
2020-12-05T21:00:00.000Z,NC State,23,Georgia Tech,13
2020-12-05T21:00:00.000Z,Washington,26,Stanford,31
2020-12-05T22:30:00.000Z,Coastal Carolina,22,BYU,17
2020-12-05T23:00:00.000Z,San José State,35,Hawai'i,24
2020-12-05T23:00:00.000Z,Georgia Southern,20,Florida Atlantic,3
2020-12-06T00:00:00.000Z,San Diego State,29,Colorado State,17
2020-12-06T00:00:00.000Z,Arizona,13,Colorado,24
2020-12-06T00:00:00.000Z,California,21,Oregon,17
2020-12-06T00:30:00.000Z,Kentucky,41,South Carolina,18
2020-12-06T00:30:00.000Z,Virginia Tech,10,Clemson,45
2020-12-06T01:00:00.000Z,Oklahoma,27,Baylor,14
2020-12-06T01:00:00.000Z,LSU,17,Alabama,55
2020-12-06T01:00:00.000Z,Duke,0,Miami,48
2020-12-06T02:00:00.000Z,Nevada,37,Fresno State,26
2020-12-06T03:30:00.000Z,Utah,30,Oregon State,24
2020-12-06T03:30:00.000Z,New Mexico,17,Wyoming,16
2020-12-06T03:30:00.000Z,Arizona State,18,UCLA,25
2020-12-06T17:00:00.000Z,Charlotte,19,Western Kentucky,37
2020-12-07T00:30:00.000Z,USC,38,Washington State,13
2020-12-10T23:30:00.000Z,Southern Mississippi,45,Florida Atlantic,31
2020-12-11T00:00:00.000Z,Georgia Tech,20,Pittsburgh,34
2020-12-11T23:00:00.000Z,UTEP,43,North Texas,45
2020-12-12T00:00:00.000Z,Arizona,7,Arizona State,70
2020-12-12T03:00:00.000Z,San José State,30,Nevada,20
2020-12-12T17:00:00.000Z,Nebraska,17,Minnesota,24
2020-12-12T17:00:00.000Z,Northwestern,28,Illinois,10
2020-12-12T17:00:00.000Z,Colorado,21,Utah,38
2020-12-12T17:00:00.000Z,Penn State,39,Michigan State,24
2020-12-12T17:00:00.000Z,Maryland,24,Rutgers,27
2020-12-12T17:00:00.000Z,Missouri,14,Georgia,49
2020-12-12T17:00:00.000Z,Arkansas,3,Alabama,52
2020-12-12T17:00:00.000Z,Louisville,45,Wake Forest,21
2020-12-12T17:00:00.000Z,Ball State,30,Western Michigan,27
2020-12-12T17:00:00.000Z,Eastern Michigan,41,Northern Illinois,33
2020-12-12T18:00:00.000Z,Rice,16,UAB,21
2020-12-12T19:30:00.000Z,Buffalo,56,Akron,7
2020-12-12T20:00:00.000Z,Troy,38,Coastal Carolina,42
2020-12-12T20:00:00.000Z,Toledo,24,Central Michigan,23
2020-12-12T20:00:00.000Z,Army,15,Navy,0
2020-12-12T20:30:00.000Z,Iowa,28,Wisconsin,7
2020-12-12T20:30:00.000Z,Miami,26,North Carolina,62
2020-12-12T20:30:00.000Z,Memphis,30,Houston,27
2020-12-12T20:30:00.000Z,Baylor,3,Oklahoma State,42
2020-12-12T21:00:00.000Z,Florida State,56,Duke,35
2020-12-12T21:00:00.000Z,Vanderbilt,17,Tennessee,42
2020-12-12T23:00:00.000Z,Wyoming,9,Boise State,17
2020-12-12T23:00:00.000Z,Georgia Southern,26,Appalachian State,34
2020-12-13T00:00:00.000Z,TCU,52,Louisiana Tech,10
2020-12-13T00:00:00.000Z,Florida,34,LSU,37
2020-12-13T00:30:00.000Z,UCLA,38,USC,43
2020-12-13T00:30:00.000Z,Mississippi State,10,Auburn,24
2020-12-13T01:00:00.000Z,Virginia Tech,33,Virginia,15
2020-12-13T03:00:00.000Z,BYU,28,San Diego State,14
2020-12-13T03:00:00.000Z,Oregon State,24,Stanford,27
2020-12-13T03:30:00.000Z,New Mexico,49,Fresno State,39
2020-12-13T04:00:00.000Z,Hawai'i,38,UNLV,21
2020-12-19T00:00:00.000Z,Marshall,13,UAB,22
2020-12-19T00:30:00.000Z,Rutgers,21,Nebraska,28
2020-12-19T00:30:00.000Z,Buffalo,28,Ball State,38
2020-12-19T01:00:00.000Z,USC,24,Oregon,31
2020-12-19T17:00:00.000Z,Ohio State,22,Northwestern,10
2020-12-19T17:00:00.000Z,Tennessee,13,Texas A&M,34
2020-12-19T17:00:00.000Z,Iowa State,21,Oklahoma,27
2020-12-19T18:30:00.000Z,Utah,45,Washington State,28
2020-12-19T20:00:00.000Z,Army,10,Air Force,7
2020-12-19T20:30:00.000Z,Mississippi State,51,Missouri,32
2020-12-19T20:30:00.000Z,LSU,53,Ole Miss,48
2020-12-19T21:00:00.000Z,Notre Dame,10,Clemson,34
2020-12-19T21:00:00.000Z,Wisconsin,20,Minnesota,17
2020-12-19T21:40:00.000Z,San José State,34,Boise State,20
2020-12-19T22:30:00.000Z,Penn State,56,Illinois,21
2020-12-20T00:00:00.000Z,UCLA,47,Stanford,48
2020-12-20T01:00:00.000Z,Florida,46,Alabama,52
2020-12-20T01:00:00.000Z,Cincinnati,27,Tulsa,24
2020-12-20T03:30:00.000Z,Oregon State,33,Arizona State,46
2021-04-24T18:00:00.000Z,James Madison,31,VMI,24
2021-05-02T22:00:00.000Z,James Madison,34,North Dakota,21
2021-05-08T18:30:00.000Z,Sam Houston State,38,James Madison,35
2021-05-16T18:00:00.000Z,South Dakota State,21,Sam Houston State,23
